t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z
25.3690,-0.592200,-0.352640,-0.226830,-0.000000,-0.095793,-0.448300,0.682437,84.669714,0.543747,-0.592200,-0.256640,-0.091830,-0.262855,-0.144593,0.000000,0.058660,-0.052226,-0.000000,0.000000,0.000000,0.000000
25.4190,-0.589257,-0.355240,-0.226830,-0.000000,-0.095793,-0.448300,0.680871,84.669714,0.544603,-0.589257,-0.259240,-0.091830,-0.262281,-0.145632,0.000000,0.059068,-0.051763,-0.000000,0.000000,0.000000,0.000000
25.4690,-0.586293,-0.357816,-0.226830,-0.000000,-0.095793,-0.448300,0.679298,84.669714,0.545433,-0.586293,-0.261816,-0.091830,-0.261702,-0.146669,0.000000,0.059473,-0.051298,-0.000000,0.000000,0.000000,0.000000
25.5220,-0.583130,-0.360522,-0.226830,-0.000000,-0.095793,-0.448300,0.677622,84.669714,0.546286,-0.583130,-0.264522,-0.091830,-0.261085,-0.147766,0.000000,0.059898,-0.050801,-0.000000,0.000000,0.000000,0.000000
25.5720,-0.580125,-0.363050,-0.226830,-0.000000,-0.095793,-0.448300,0.676033,84.669714,0.547065,-0.580125,-0.267050,-0.091830,-0.260498,-0.148798,0.000000,0.060295,-0.050329,-0.000000,0.000000,0.000000,0.000000
25.6190,-0.577282,-0.365405,-0.226830,-0.000000,-0.095793,-0.448300,0.674533,84.669714,0.547774,-0.577282,-0.269405,-0.091830,-0.259942,-0.149767,0.000000,0.060665,-0.049882,-0.000000,0.000000,0.000000,0.000000
25.6770,-0.573751,-0.368282,-0.226830,-0.000000,-0.095793,-0.448300,0.672673,84.669714,0.548617,-0.573751,-0.272282,-0.091830,-0.259252,-0.150959,0.000000,0.061117,-0.049328,-0.000000,0.000000,0.000000,0.000000
25.7220,-0.570993,-0.370492,-0.226830,-0.000000,-0.095793,-0.448300,0.671224,84.669714,0.549248,-0.570993,-0.274492,-0.091830,-0.258712,-0.151882,0.000000,0.061464,-0.048894,-0.000000,0.000000,0.000000,0.000000
25.7690,-0.568095,-0.372780,-0.226830,-0.000000,-0.095793,-0.448300,0.669704,84.669714,0.549885,-0.568095,-0.276780,-0.091830,-0.258145,-0.152843,0.000000,0.061823,-0.048439,-0.000000,0.000000,0.000000,0.000000
25.8190,-0.564995,-0.375190,-0.226830,-0.000000,-0.095793,-0.448300,0.668080,84.669714,0.550538,-0.564995,-0.279190,-0.091830,-0.257538,-0.153864,0.000000,0.062202,-0.047952,-0.000000,0.000000,0.000000,0.000000
25.8700,-0.561813,-0.377622,-0.226830,-0.000000,-0.095793,-0.448300,0.666416,84.669714,0.551177,-0.561813,-0.281622,-0.091830,-0.256914,-0.154903,0.000000,0.062584,-0.047452,-0.000000,0.000000,0.000000,0.000000
25.9190,-0.558737,-0.379936,-0.226830,-0.000000,-0.095793,-0.448300,0.664811,84.669714,0.551766,-0.558737,-0.283936,-0.091830,-0.256311,-0.155899,0.000000,0.062948,-0.046969,-0.000000,0.000000,0.000000,0.000000
25.9690,-0.555581,-0.382272,-0.226830,-0.000000,-0.095793,-0.448300,0.663166,84.669714,0.552340,-0.555581,-0.286272,-0.091830,-0.255692,-0.156913,0.000000,0.063314,-0.046473,-0.000000,0.000000,0.000000,0.000000
26.0190,-0.552406,-0.384583,-0.226830,-0.000000,-0.095793,-0.448300,0.661514,84.669714,0.552889,-0.552406,-0.288583,-0.091830,-0.255069,-0.157924,0.000000,0.063678,-0.045975,-0.000000,0.000000,0.000000,0.000000
26.0770,-0.548700,-0.387233,-0.226830,-0.000000,-0.095793,-0.448300,0.659589,84.669714,0.553493,-0.548700,-0.291233,-0.091830,-0.254341,-0.159094,0.000000,0.064094,-0.045393,-0.000000,0.000000,0.000000,0.000000
26.1370,-0.544842,-0.389938,-0.226830,-0.000000,-0.095793,-0.448300,0.657589,84.669714,0.554080,-0.544842,-0.293938,-0.091830,-0.253582,-0.160301,0.000000,0.064519,-0.044787,-0.000000,0.000000,0.000000,0.000000
26.1850,-0.541737,-0.392076,-0.226830,-0.000000,-0.095793,-0.448300,0.655982,84.669714,0.554522,-0.541737,-0.296076,-0.091830,-0.252970,-0.161264,0.000000,0.064855,-0.044299,-0.000000,0.000000,0.000000,0.000000
26.2280,-0.538942,-0.393972,-0.226830,-0.000000,-0.095793,-0.448300,0.654536,84.669714,0.554898,-0.538942,-0.297972,-0.091830,-0.252420,-0.162124,0.000000,0.065152,-0.043860,-0.000000,0.000000,0.000000,0.000000
26.2690,-0.536265,-0.395761,-0.226830,-0.000000,-0.095793,-0.448300,0.653154,84.669714,0.555238,-0.536265,-0.299761,-0.091830,-0.251892,-0.162943,0.000000,0.065433,-0.043439,-0.000000,0.000000,0.000000,0.000000
26.3230,-0.532721,-0.398092,-0.226830,-0.000000,-0.095793,-0.448300,0.651326,84.669714,0.555658,-0.532721,-0.302092,-0.091830,-0.251192,-0.164019,0.000000,0.065800,-0.042883,-0.000000,0.000000,0.000000,0.000000
26.3720,-0.529489,-0.400181,-0.226830,-0.000000,-0.095793,-0.448300,0.649661,84.669714,0.556013,-0.529489,-0.304181,-0.091830,-0.250554,-0.164993,0.000000,0.066128,-0.042375,-0.000000,0.000000,0.000000,0.000000
26.4190,-0.526374,-0.402161,-0.226830,-0.000000,-0.095793,-0.448300,0.648059,84.669714,0.556329,-0.526374,-0.306161,-0.091830,-0.249938,-0.165925,0.000000,0.066439,-0.041886,-0.000000,0.000000,0.000000,0.000000
26.4690,-0.523044,-0.404242,-0.226830,-0.000000,-0.095793,-0.448300,0.646347,84.669714,0.556639,-0.523044,-0.308242,-0.091830,-0.249279,-0.166914,0.000000,0.066766,-0.041363,-0.000000,0.000000,0.000000,0.000000
26.5190,-0.519697,-0.406297,-0.226830,-0.000000,-0.095793,-0.448300,0.644630,84.669714,0.556922,-0.519697,-0.310297,-0.091830,-0.248615,-0.167900,0.000000,0.067088,-0.040837,-0.000000,0.000000,0.000000,0.000000
26.5690,-0.516335,-0.408326,-0.226830,-0.000000,-0.095793,-0.448300,0.642906,84.669714,0.557179,-0.516335,-0.312326,-0.091830,-0.247948,-0.168884,0.000000,0.067407,-0.040309,-0.000000,0.000000,0.000000,0.000000
26.6320,-0.512076,-0.410844,-0.226830,-0.000000,-0.095793,-0.448300,0.640725,84.669714,0.557463,-0.512076,-0.314844,-0.091830,-0.247102,-0.170119,0.000000,0.067803,-0.039640,-0.000000,0.000000,0.000000,0.000000
26.6940,-0.507860,-0.413281,-0.226830,-0.000000,-0.095793,-0.448300,0.638569,84.669714,0.557702,-0.507860,-0.317281,-0.091830,-0.246263,-0.171331,0.000000,0.068185,-0.038978,-0.000000,0.000000,0.000000,0.000000
26.7280,-0.505538,-0.414600,-0.226830,-0.000000,-0.095793,-0.448300,0.637382,84.669714,0.557815,-0.505538,-0.318600,-0.091830,-0.245801,-0.171994,0.000000,0.068393,-0.038613,-0.000000,0.000000,0.000000,0.000000
26.7700,-0.502661,-0.416213,-0.226830,-0.000000,-0.095793,-0.448300,0.635913,84.669714,0.557937,-0.502661,-0.320213,-0.091830,-0.245227,-0.172811,0.000000,0.068646,-0.038161,-0.000000,0.000000,0.000000,0.000000
26.8210,-0.499152,-0.418145,-0.226830,-0.000000,-0.095793,-0.448300,0.634123,84.669714,0.558060,-0.499152,-0.322145,-0.091830,-0.244526,-0.173801,0.000000,0.068949,-0.037610,-0.000000,0.000000,0.000000,0.000000
26.8770,-0.495281,-0.420234,-0.226830,-0.000000,-0.095793,-0.448300,0.632151,84.669714,0.558162,-0.495281,-0.324234,-0.091830,-0.243753,-0.174885,0.000000,0.069278,-0.037002,-0.000000,0.000000,0.000000,0.000000
26.9210,-0.492228,-0.421851,-0.226830,-0.000000,-0.095793,-0.448300,0.630596,84.669714,0.558218,-0.492228,-0.325851,-0.091830,-0.243141,-0.175734,0.000000,0.069532,-0.036522,-0.000000,0.000000,0.000000,0.000000
26.9690,-0.488884,-0.423592,-0.226830,-0.000000,-0.095793,-0.448300,0.628895,84.669714,0.558255,-0.488884,-0.327592,-0.091830,-0.242471,-0.176658,0.000000,0.069805,-0.035997,-0.000000,0.000000,0.000000,0.000000
27.0190,-0.485386,-0.425378,-0.226830,-0.000000,-0.095793,-0.448300,0.627117,84.669714,0.558267,-0.485386,-0.329378,-0.091830,-0.241769,-0.177617,0.000000,0.070086,-0.035447,-0.000000,0.000000,0.000000,0.000000
27.0690,-0.481875,-0.427137,-0.226830,-0.000000,-0.095793,-0.448300,0.625333,84.669714,0.558252,-0.481875,-0.331137,-0.091830,-0.241063,-0.178574,0.000000,0.070362,-0.034896,-0.000000,0.000000,0.000000,0.000000
27.1200,-0.478280,-0.428902,-0.226830,-0.000000,-0.095793,-0.448300,0.623508,84.669714,0.558208,-0.478280,-0.332902,-0.091830,-0.240339,-0.179547,0.000000,0.070639,-0.034331,-0.000000,0.000000,0.000000,0.000000
27.1740,-0.474457,-0.430739,-0.226830,-0.000000,-0.095793,-0.448300,0.621569,84.669714,0.558131,-0.474457,-0.334739,-0.091830,-0.239568,-0.180575,0.000000,0.070928,-0.033731,-0.000000,0.000000,0.000000,0.000000
27.2240,-0.470904,-0.432412,-0.226830,-0.000000,-0.095793,-0.448300,0.619768,84.669714,0.558030,-0.470904,-0.336412,-0.091830,-0.238850,-0.181523,0.000000,0.071191,-0.033172,-0.000000,0.000000,0.000000,0.000000
27.2690,-0.467695,-0.433893,-0.226830,-0.000000,-0.095793,-0.448300,0.618142,84.669714,0.557917,-0.467695,-0.337893,-0.091830,-0.238201,-0.182374,0.000000,0.071423,-0.032668,-0.000000,0.000000,0.000000,0.000000
27.3210,-0.463974,-0.435577,-0.226830,-0.000000,-0.095793,-0.448300,0.616259,84.669714,0.557758,-0.463974,-0.339577,-0.091830,-0.237447,-0.183355,0.000000,0.071688,-0.032084,-0.000000,0.000000,0.000000,0.000000
27.3820,-0.459592,-0.437513,-0.226830,-0.000000,-0.095793,-0.448300,0.614041,84.669714,0.557533,-0.459592,-0.341513,-0.091830,-0.236557,-0.184501,0.000000,0.071992,-0.031396,-0.000000,0.000000,0.000000,0.000000
27.4190,-0.456925,-0.438667,-0.226830,-0.000000,-0.095793,-0.448300,0.612693,84.669714,0.557377,-0.456925,-0.342667,-0.091830,-0.236015,-0.185194,0.000000,0.072173,-0.030977,-0.000000,0.000000,0.000000,0.000000
27.4690,-0.453310,-0.440202,-0.226830,-0.000000,-0.095793,-0.448300,0.610866,84.669714,0.557143,-0.453310,-0.344202,-0.091830,-0.235279,-0.186129,0.000000,0.072414,-0.030409,-0.000000,0.000000,0.000000,0.000000
27.5300,-0.448884,-0.442035,-0.226830,-0.000000,-0.095793,-0.448300,0.608630,84.669714,0.556819,-0.448884,-0.346035,-0.091830,-0.234375,-0.187265,0.000000,0.072702,-0.029714,-0.000000,0.000000,0.000000,0.000000
27.5970,-0.444003,-0.444001,-0.226830,-0.000000,-0.095793,-0.448300,0.606165,84.669714,0.556416,-0.444003,-0.348001,-0.091830,-0.233377,-0.188508,0.000000,0.073011,-0.028947,-0.000000,0.000000,0.000000,0.000000
27.6190,-0.442396,-0.444635,-0.226830,-0.000000,-0.095793,-0.448300,0.605354,84.669714,0.556273,-0.442396,-0.348635,-0.091830,-0.233047,-0.188915,0.000000,0.073110,-0.028694,-0.000000,0.000000,0.000000,0.000000
27.6690,-0.438735,-0.446055,-0.226830,-0.000000,-0.095793,-0.448300,0.603507,84.669714,0.555928,-0.438735,-0.350055,-0.091830,-0.232296,-0.189838,0.000000,0.073334,-0.028119,-0.000000,0.000000,0.000000,0.000000
27.7190,-0.435062,-0.447447,-0.226830,-0.000000,-0.095793,-0.448300,0.601655,84.669714,0.555556,-0.435062,-0.351447,-0.091830,-0.231541,-0.190758,0.000000,0.073552,-0.027542,-0.000000,0.000000,0.000000,0.000000
27.7820,-0.430420,-0.449159,-0.226830,-0.000000,-0.095793,-0.448300,0.599315,84.669714,0.555048,-0.430420,-0.353159,-0.091830,-0.230585,-0.191913,0.000000,0.073821,-0.026813,-0.000000,0.000000,0.000000,0.000000
27.8190,-0.427686,-0.450143,-0.226830,-0.000000,-0.095793,-0.448300,0.597937,84.669714,0.554729,-0.427686,-0.354143,-0.091830,-0.230021,-0.192589,0.000000,0.073976,-0.026384,-0.000000,0.000000,0.000000,0.000000
27.8690,-0.423982,-0.451448,-0.226830,-0.000000,-0.095793,-0.448300,0.596070,84.669714,0.554274,-0.423982,-0.355448,-0.091830,-0.229255,-0.193500,0.000000,0.074181,-0.025802,-0.000000,0.000000,0.000000,0.000000
27.9190,-0.420268,-0.452723,-0.226830,-0.000000,-0.095793,-0.448300,0.594200,84.669714,0.553792,-0.420268,-0.356723,-0.091830,-0.228485,-0.194408,0.000000,0.074381,-0.025219,-0.000000,0.000000,0.000000,0.000000
27.9690,-0.416544,-0.453969,-0.226830,-0.000000,-0.095793,-0.448300,0.592324,84.669714,0.553282,-0.416544,-0.357969,-0.091830,-0.227712,-0.195313,0.000000,0.074577,-0.024634,-0.000000,0.000000,0.000000,0.000000
28.0200,-0.412735,-0.455210,-0.226830,-0.000000,-0.095793,-0.448300,0.590407,84.669714,0.552734,-0.412735,-0.359210,-0.091830,-0.226920,-0.196233,0.000000,0.074772,-0.024035,-0.000000,0.000000,0.000000,0.000000
28.0690,-0.409067,-0.456374,-0.226830,-0.000000,-0.095793,-0.448300,0.588561,84.669714,0.552181,-0.409067,-0.360374,-0.091830,-0.226155,-0.197114,0.000000,0.074954,-0.023459,-0.000000,0.000000,0.000000,0.000000
28.1210,-0.405165,-0.457578,-0.226830,-0.000000,-0.095793,-0.448300,0.586597,84.669714,0.551565,-0.405165,-0.361578,-0.091830,-0.225339,-0.198046,0.000000,0.075144,-0.022846,-0.000000,0.000000,0.000000,0.000000
28.1800,-0.400725,-0.458905,-0.226830,-0.000000,-0.095793,-0.448300,0.584363,84.669714,0.550830,-0.400725,-0.362905,-0.091830,-0.224409,-0.199099,0.000000,0.075352,-0.022149,-0.000000,0.000000,0.000000,0.000000
28.2240,-0.397406,-0.459868,-0.226830,-0.000000,-0.095793,-0.448300,0.582694,84.669714,0.550257,-0.397406,-0.363868,-0.091830,-0.223712,-0.199882,0.000000,0.075503,-0.021627,-0.000000,0.000000,0.000000,0.000000
28.2690,-0.394005,-0.460830,-0.226830,-0.000000,-0.095793,-0.448300,0.580983,84.669714,0.549650,-0.394005,-0.364830,-0.091830,-0.222997,-0.200680,0.000000,0.075654,-0.021093,-0.000000,0.000000,0.000000,0.000000
28.3190,-0.390218,-0.461869,-0.226830,-0.000000,-0.095793,-0.448300,0.579078,84.669714,0.548949,-0.390218,-0.365869,-0.091830,-0.222198,-0.201564,0.000000,0.075818,-0.020498,-0.000000,0.000000,0.000000,0.000000
28.3720,-0.386195,-0.462939,-0.226830,-0.000000,-0.095793,-0.448300,0.577055,84.669714,0.548176,-0.386195,-0.366939,-0.091830,-0.221348,-0.202497,0.000000,0.075986,-0.019866,-0.000000,0.000000,0.000000,0.000000
28.4200,-0.382545,-0.463879,-0.226830,-0.000000,-0.095793,-0.448300,0.575219,84.669714,0.547450,-0.382545,-0.367879,-0.091830,-0.220574,-0.203339,0.000000,0.076133,-0.019293,-0.000000,0.000000,0.000000,0.000000
28.4730,-0.378505,-0.464885,-0.226830,-0.000000,-0.095793,-0.448300,0.573188,84.669714,0.546619,-0.378505,-0.368885,-0.091830,-0.219717,-0.204266,0.000000,0.076291,-0.018658,-0.000000,0.000000,0.000000,0.000000
28.5290,-0.374228,-0.465911,-0.226830,-0.000000,-0.095793,-0.448300,0.571037,84.669714,0.545708,-0.374228,-0.369911,-0.091830,-0.218806,-0.205241,0.000000,0.076452,-0.017987,-0.000000,0.000000,0.000000,0.000000
28.5960,-0.369100,-0.467089,-0.226830,-0.000000,-0.095793,-0.448300,0.568458,84.669714,0.544574,-0.369100,-0.371089,-0.091830,-0.217710,-0.206403,0.000000,0.076638,-0.017181,-0.000000,0.000000,0.000000,0.000000
28.6360,-0.366032,-0.467767,-0.226830,-0.000000,-0.095793,-0.448300,0.566915,84.669714,0.543874,-0.366032,-0.371767,-0.091830,-0.217053,-0.207094,0.000000,0.076744,-0.016699,-0.000000,0.000000,0.000000,0.000000
28.6790,-0.362730,-0.468473,-0.226830,-0.000000,-0.095793,-0.448300,0.565255,84.669714,0.543102,-0.362730,-0.372473,-0.091830,-0.216345,-0.207834,0.000000,0.076855,-0.016180,-0.000000,0.000000,0.000000,0.000000
28.7560,-0.356805,-0.469684,-0.226830,-0.000000,-0.095793,-0.448300,0.562275,84.669714,0.541670,-0.356805,-0.373684,-0.091830,-0.215069,-0.209154,0.000000,0.077045,-0.015250,-0.000000,0.000000,0.000000,0.000000
28.8060,-0.352949,-0.470431,-0.226830,-0.000000,-0.095793,-0.448300,0.560336,84.669714,0.540706,-0.352949,-0.374431,-0.091830,-0.214236,-0.210007,0.000000,0.077162,-0.014644,-0.000000,0.000000,0.000000,0.000000
28.8320,-0.350942,-0.470808,-0.226830,-0.000000,-0.095793,-0.448300,0.559326,84.669714,0.540194,-0.350942,-0.374808,-0.091830,-0.213802,-0.210449,0.000000,0.077222,-0.014329,-0.000000,0.000000,0.000000,0.000000
28.8690,-0.348084,-0.471329,-0.226830,-0.000000,-0.095793,-0.448300,0.557888,84.669714,0.539453,-0.348084,-0.375329,-0.091830,-0.213182,-0.211077,0.000000,0.077304,-0.013880,-0.000000,0.000000,0.000000,0.000000
28.9230,-0.343906,-0.472061,-0.226830,-0.000000,-0.095793,-0.448300,0.555786,84.669714,0.538346,-0.343906,-0.376061,-0.091830,-0.212274,-0.211990,0.000000,0.077419,-0.013224,-0.000000,0.000000,0.000000,0.000000
28.9700,-0.340265,-0.472669,-0.226830,-0.000000,-0.095793,-0.448300,0.553954,84.669714,0.537357,-0.340265,-0.376669,-0.091830,-0.211481,-0.212781,0.000000,0.077514,-0.012652,-0.000000,0.000000,0.000000,0.000000
29.0240,-0.336077,-0.473335,-0.226830,-0.000000,-0.095793,-0.448300,0.551846,84.669714,0.536193,-0.336077,-0.377335,-0.091830,-0.210566,-0.213687,0.000000,0.077619,-0.011994,-0.000000,0.000000,0.000000,0.000000
29.0700,-0.332504,-0.473874,-0.226830,-0.000000,-0.095793,-0.448300,0.550048,84.669714,0.535176,-0.332504,-0.377874,-0.091830,-0.209783,-0.214456,0.000000,0.077703,-0.011433,-0.000000,0.000000,0.000000,0.000000
29.1310,-0.327761,-0.474548,-0.226830,-0.000000,-0.095793,-0.448300,0.547660,84.669714,0.533794,-0.327761,-0.378548,-0.091830,-0.208740,-0.215471,0.000000,0.077809,-0.010688,-0.000000,0.000000,0.000000,0.000000
29.1690,-0.324803,-0.474945,-0.226830,-0.000000,-0.095793,-0.448300,0.546171,84.669714,0.532913,-0.324803,-0.378945,-0.091830,-0.208088,-0.216100,0.000000,0.077872,-0.010223,-0.000000,0.000000,0.000000,0.000000
29.2190,-0.320907,-0.475441,-0.226830,-0.000000,-0.095793,-0.448300,0.544209,84.669714,0.531731,-0.320907,-0.379441,-0.091830,-0.207227,-0.216926,0.000000,0.077950,-0.009611,-0.000000,0.000000,0.000000,0.000000
29.2830,-0.315916,-0.476031,-0.226830,-0.000000,-0.095793,-0.448300,0.541695,84.669714,0.530180,-0.315916,-0.380031,-0.091830,-0.206120,-0.217978,0.000000,0.078042,-0.008827,-0.000000,0.000000,0.000000,0.000000
29.3190,-0.313105,-0.476341,-0.226830,-0.000000,-0.095793,-0.448300,0.540279,84.669714,0.529289,-0.313105,-0.380341,-0.091830,-0.205495,-0.218567,0.000000,0.078091,-0.008385,-0.000000,0.000000,0.000000,0.000000
29.3690,-0.309199,-0.476745,-0.226830,-0.000000,-0.095793,-0.448300,0.538310,84.669714,0.528029,-0.309199,-0.380745,-0.091830,-0.204624,-0.219383,0.000000,0.078154,-0.007772,-0.000000,0.000000,0.000000,0.000000
29.4200,-0.305212,-0.477126,-0.226830,-0.000000,-0.095793,-0.448300,0.536300,84.669714,0.526717,-0.305212,-0.381126,-0.091830,-0.203732,-0.220211,0.000000,0.078214,-0.007146,-0.000000,0.000000,0.000000,0.000000
29.5030,-0.298716,-0.477676,-0.226830,-0.000000,-0.095793,-0.448300,0.533025,84.669714,0.524526,-0.298716,-0.381676,-0.091830,-0.202274,-0.221552,0.000000,0.078301,-0.006125,-0.000000,0.000000,0.000000,0.000000
29.5640,-0.293938,-0.478027,-0.226830,-0.000000,-0.095793,-0.448300,0.530614,84.669714,0.522870,-0.293938,-0.382027,-0.091830,-0.201196,-0.222532,0.000000,0.078356,-0.005375,-0.000000,0.000000,0.000000,0.000000
29.6040,-0.290803,-0.478232,-0.226830,-0.000000,-0.095793,-0.448300,0.529033,84.669714,0.521764,-0.290803,-0.382232,-0.091830,-0.200486,-0.223171,0.000000,0.078388,-0.004882,-0.000000,0.000000,0.000000,0.000000
29.6190,-0.289627,-0.478304,-0.226830,-0.000000,-0.095793,-0.448300,0.528439,84.669714,0.521345,-0.289627,-0.382304,-0.091830,-0.200220,-0.223410,0.000000,0.078399,-0.004698,-0.000000,0.000000,0.000000,0.000000
29.6690,-0.285707,-0.478523,-0.226830,-0.000000,-0.095793,-0.448300,0.526460,84.669714,0.519932,-0.285707,-0.382523,-0.091830,-0.199329,-0.224205,0.000000,0.078434,-0.004082,-0.000000,0.000000,0.000000,0.000000
29.7190,-0.281784,-0.478712,-0.226830,-0.000000,-0.095793,-0.448300,0.524479,84.669714,0.518494,-0.281784,-0.382712,-0.091830,-0.198435,-0.224997,0.000000,0.078463,-0.003466,-0.000000,0.000000,0.000000,0.000000
29.7690,-0.277860,-0.478870,-0.226830,-0.000000,-0.095793,-0.448300,0.522497,84.669714,0.517031,-0.277860,-0.382870,-0.091830,-0.197538,-0.225785,0.000000,0.078488,-0.002849,-0.000000,0.000000,0.000000,0.000000
29.8270,-0.273307,-0.479015,-0.226830,-0.000000,-0.095793,-0.448300,0.520197,84.669714,0.515303,-0.273307,-0.383015,-0.091830,-0.196493,-0.226695,0.000000,0.078511,-0.002134,-0.000000,0.000000,0.000000,0.000000
29.8690,-0.270010,-0.479093,-0.226830,-0.000000,-0.095793,-0.448300,0.518530,84.669714,0.514031,-0.270010,-0.383093,-0.091830,-0.195733,-0.227351,0.000000,0.078523,-0.001616,-0.000000,0.000000,0.000000,0.000000
29.9210,-0.265926,-0.479161,-0.226830,-0.000000,-0.095793,-0.448300,0.516466,84.669714,0.512432,-0.265926,-0.383161,-0.091830,-0.194790,-0.228160,0.000000,0.078534,-0.000975,-0.000000,0.000000,0.000000,0.000000
29.9910,-0.260428,-0.479199,-0.226830,-0.000000,-0.095793,-0.448300,0.513685,84.669714,0.510237,-0.260428,-0.383199,-0.091830,-0.193515,-0.229243,0.000000,0.078540,-0.000111,-0.000000,0.000000,0.000000,0.000000
30.0320,-0.257208,-0.479193,-0.226830,-0.000000,-0.095793,-0.448300,0.512055,84.669714,0.508930,-0.257208,-0.383193,-0.091830,-0.192765,-0.229873,0.000000,0.078539,0.000395,0.000000,0.000000,0.000000,0.000000
30.0710,-0.254145,-0.479168,-0.226830,-0.000000,-0.095793,-0.448300,0.510505,84.669714,0.507671,-0.254145,-0.383168,-0.091830,-0.192049,-0.230471,0.000000,0.078535,0.000876,0.000000,0.000000,0.000000,0.000000
30.1230,-0.250062,-0.479106,-0.226830,-0.000000,-0.095793,-0.448300,0.508438,84.669714,0.505969,-0.250062,-0.383106,-0.091830,-0.191093,-0.231265,0.000000,0.078525,0.001517,0.000000,0.000000,0.000000,0.000000
30.1690,-0.246450,-0.479023,-0.226830,-0.000000,-0.095793,-0.448300,0.506608,84.669714,0.504443,-0.246450,-0.383023,-0.091830,-0.190243,-0.231964,0.000000,0.078512,0.002085,0.000000,0.000000,0.000000,0.000000
30.2190,-0.242525,-0.478903,-0.226830,-0.000000,-0.095793,-0.448300,0.504620,84.669714,0.502760,-0.242525,-0.382903,-0.091830,-0.189317,-0.232721,0.000000,0.078493,0.002701,0.000000,0.000000,0.000000,0.000000
30.2890,-0.237031,-0.478684,-0.226830,-0.000000,-0.095793,-0.448300,0.501835,84.669714,0.500366,-0.237031,-0.382684,-0.091830,-0.188016,-0.233774,0.000000,0.078459,0.003564,0.000000,0.000000,0.000000,0.000000
30.3520,-0.232090,-0.478435,-0.226830,-0.000000,-0.095793,-0.448300,0.499329,84.669714,0.498171,-0.232090,-0.382435,-0.091830,-0.186839,-0.234715,0.000000,0.078420,0.004340,0.000000,0.000000,0.000000,0.000000
30.4040,-0.228013,-0.478193,-0.226830,-0.000000,-0.095793,-0.448300,0.497261,84.669714,0.496332,-0.228013,-0.382193,-0.091830,-0.185864,-0.235488,0.000000,0.078382,0.004981,0.000000,0.000000,0.000000,0.000000
30.4480,-0.224565,-0.477962,-0.226830,-0.000000,-0.095793,-0.448300,0.495511,84.669714,0.494756,-0.224565,-0.381962,-0.091830,-0.185036,-0.236139,0.000000,0.078345,0.005522,0.000000,0.000000,0.000000,0.000000
30.4970,-0.220727,-0.477676,-0.226830,-0.000000,-0.095793,-0.448300,0.493563,84.669714,0.492980,-0.220727,-0.381676,-0.091830,-0.184112,-0.236861,0.000000,0.078301,0.006125,0.000000,0.000000,0.000000,0.000000
30.5500,-0.216578,-0.477334,-0.226830,-0.000000,-0.095793,-0.448300,0.491456,84.669714,0.491034,-0.216578,-0.381334,-0.091830,-0.183108,-0.237637,0.000000,0.078247,0.006777,0.000000,0.000000,0.000000,0.000000
30.6110,-0.211807,-0.476898,-0.226830,-0.000000,-0.095793,-0.448300,0.489032,84.669714,0.488764,-0.211807,-0.380898,-0.091830,-0.181949,-0.238526,0.000000,0.078178,0.007526,0.000000,0.000000,0.000000,0.000000
30.6190,-0.211182,-0.476837,-0.226830,-0.000000,-0.095793,-0.448300,0.488715,84.669714,0.488464,-0.211182,-0.380837,-0.091830,-0.181797,-0.238642,0.000000,0.078169,0.007625,0.000000,0.000000,0.000000,0.000000
30.6730,-0.206963,-0.476408,-0.226830,-0.000000,-0.095793,-0.448300,0.486570,84.669714,0.486422,-0.206963,-0.380408,-0.091830,-0.180767,-0.239423,0.000000,0.078101,0.008287,0.000000,0.000000,0.000000,0.000000
30.7350,-0.202123,-0.475870,-0.226830,-0.000000,-0.095793,-0.448300,0.484109,84.669714,0.484046,-0.202123,-0.379870,-0.091830,-0.179579,-0.240315,0.000000,0.078017,0.009048,0.000000,0.000000,0.000000,0.000000
30.7920,-0.197678,-0.475335,-0.226830,-0.000000,-0.095793,-0.448300,0.481848,84.669714,0.481832,-0.197678,-0.379335,-0.091830,-0.178483,-0.241130,0.000000,0.077933,0.009746,0.000000,0.000000,0.000000,0.000000
30.8320,-0.194562,-0.474935,-0.226830,-0.000000,-0.095793,-0.448300,0.480263,84.669714,0.480261,-0.194562,-0.378935,-0.091830,-0.177712,-0.241699,0.000000,0.077870,0.010235,0.000000,0.000000,0.000000,0.000000
30.8880,-0.190204,-0.474343,-0.226830,-0.000000,-0.095793,-0.448300,0.478045,84.669714,0.478039,-0.190204,-0.378343,-0.091830,-0.176629,-0.242491,0.000000,0.077777,0.010920,0.000000,0.000000,0.000000,0.000000
30.9190,-0.187794,-0.473999,-0.226830,-0.000000,-0.095793,-0.448300,0.476818,84.669714,0.476797,-0.187794,-0.377999,-0.091830,-0.176028,-0.242928,0.000000,0.077723,0.011298,0.000000,0.000000,0.000000,0.000000
30.9690,-0.183910,-0.473418,-0.226830,-0.000000,-0.095793,-0.448300,0.474840,84.669714,0.474777,-0.183910,-0.377418,-0.091830,-0.175056,-0.243630,0.000000,0.077632,0.011908,0.000000,0.000000,0.000000,0.000000
