t,target_x,target_y,target_z,gripper_x,gripper_y,gripper_z,pos_error,axis_error_deg,centerline_error,target_local_x,target_local_y,target_local_z,uav_cmd_vx,uav_cmd_vy,uav_cmd_vz,uav_ff_vx,uav_ff_vy,uav_ff_vz,uav_x,uav_y,uav_z,path_progress,path_progress_scale,uav_ref_x,uav_ref_y,uav_ref_z,uav_ref_error
16.8250,0.335293,0.063513,-0.597717,0.137579,-0.100800,0.063383,0.709326,40.238076,0.709325,0.180146,0.299862,-0.912657,0.083877,0.013242,-0.040000,-0.000000,0.000000,0.000000,0.155823,-0.139943,0.451126,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.747397
16.8750,0.335293,0.063513,-0.597717,0.138815,-0.099883,0.067463,0.712577,40.388000,0.712574,0.178994,0.298698,-0.917043,0.083359,0.012718,-0.040000,-0.000000,0.000000,0.000000,0.155254,-0.138250,0.456942,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.751313
16.9250,0.335293,0.063513,-0.597717,0.136497,-0.098752,0.071446,0.716680,40.529051,0.716665,0.181368,0.297343,-0.921320,0.084427,0.012108,-0.040000,-0.000000,0.000000,0.000000,0.151044,-0.137335,0.461159,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.755991
16.9770,0.335293,0.063513,-0.597717,0.133540,-0.098527,0.073762,0.719615,40.615164,0.719588,0.184249,0.296848,-0.923877,0.085724,0.011885,-0.040000,-0.000000,0.000000,0.000000,0.151044,-0.137335,0.461159,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.759167
17.0250,0.335293,0.063513,-0.597717,0.133395,-0.097416,0.075330,0.720870,40.800175,0.720831,0.184616,0.295652,-0.925737,0.085889,0.011347,-0.040000,-0.000000,0.000000,0.000000,0.151329,-0.134653,0.464480,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.761017
17.0750,0.335293,0.063513,-0.597717,0.134244,-0.095369,0.077258,0.721980,40.931873,0.721924,0.184013,0.293661,-0.927820,0.085617,0.010451,-0.040000,-0.000000,0.000000,0.000000,0.150529,-0.133084,0.466834,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.762820
17.1250,0.335293,0.063513,-0.597717,0.133652,-0.094238,0.078894,0.723428,41.018003,0.723352,0.184765,0.292597,-0.929552,0.085956,0.009972,-0.040000,-0.000000,0.000000,0.000000,0.149671,-0.132571,0.468053,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.764651
17.1760,0.335293,0.063513,-0.597717,0.130518,-0.093242,0.082209,0.727190,41.037662,0.727073,0.187797,0.291437,-0.932969,0.087320,0.009451,-0.040000,-0.000000,0.000000,0.000000,0.148058,-0.130192,0.472418,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.768687
17.2480,0.335293,0.063513,-0.597717,0.131093,-0.091140,0.084892,0.729089,41.081305,0.728936,0.187235,0.289705,-0.935135,0.087067,0.008671,-0.040000,-0.000000,0.000000,0.000000,0.148246,-0.129003,0.473857,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.770596
17.2780,0.335293,0.063513,-0.597717,0.130782,-0.090170,0.086582,0.730554,41.181394,0.730377,0.187048,0.288516,-0.936574,0.086983,0.008136,-0.040000,-0.000000,0.000000,0.000000,0.146062,-0.127568,0.476930,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.771912
17.3310,0.335293,0.063513,-0.597717,0.129064,-0.089473,0.088301,0.732500,41.285283,0.732288,0.189231,0.287081,-0.939647,0.087966,0.007490,-0.040000,-0.000000,0.000000,0.000000,0.143349,-0.126916,0.479338,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.775403
17.3750,0.335293,0.063513,-0.597717,0.126418,-0.088957,0.090535,0.735233,41.375674,0.734975,0.191944,0.286428,-0.942056,0.089187,0.007197,-0.040000,-0.000000,0.000000,0.000000,0.142553,-0.126390,0.480579,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.778405
17.4250,0.335293,0.063513,-0.597717,0.126537,-0.087875,0.092125,0.736465,41.456763,0.736179,0.191924,0.285295,-0.943774,0.089177,0.006686,-0.040000,-0.000000,0.000000,0.000000,0.144450,-0.124447,0.482117,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.780040
17.4750,0.335293,0.063513,-0.597717,0.127900,-0.085919,0.093591,0.737055,41.598811,0.736732,0.190904,0.283518,-0.945358,0.088718,0.005887,-0.040000,-0.000000,0.000000,0.000000,0.142446,-0.122641,0.484987,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.781282
17.5370,0.335293,0.063513,-0.597717,0.126207,-0.084439,0.095818,0.739322,41.719793,0.738930,0.192848,0.282154,-0.947704,0.089593,0.005273,-0.040000,-0.000000,0.000000,0.000000,0.140121,-0.122099,0.486892,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.784021
17.5810,0.335293,0.063513,-0.597717,0.123889,-0.083955,0.097633,0.741586,41.764086,0.741141,0.195173,0.281612,-0.949610,0.090639,0.005029,-0.040000,-0.000000,0.000000,0.000000,0.139325,-0.121375,0.488486,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.786449
17.6320,0.335293,0.063513,-0.597717,0.123563,-0.083097,0.099453,0.743216,41.811551,0.742734,0.195332,0.280451,-0.951631,0.090711,0.004507,-0.040000,-0.000000,0.000000,0.000000,0.140532,-0.120346,0.489338,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.788427
17.6750,0.335293,0.063513,-0.597717,0.124326,-0.082275,0.100227,0.743564,41.873705,0.743064,0.194575,0.279496,-0.952544,0.090370,0.004077,-0.040000,-0.000000,0.000000,0.000000,0.140358,-0.119205,0.491215,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.789105
17.7250,0.335293,0.063513,-0.597717,0.124050,-0.081547,0.101513,0.744707,41.938242,0.744176,0.194935,0.278718,-0.953933,0.090533,0.003727,-0.040000,-0.000000,0.000000,0.000000,0.138694,-0.118617,0.492499,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.790532
17.7750,0.335293,0.063513,-0.597717,0.120888,-0.080815,0.103662,0.747485,41.990206,0.746867,0.198120,0.277880,-0.956192,0.091965,0.003350,-0.040000,-0.000000,0.000000,0.000000,0.136478,-0.117701,0.494242,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.793522
17.8250,0.335293,0.063513,-0.597717,0.121029,-0.079804,0.104389,0.747932,42.014074,0.747277,0.198815,0.277214,-0.956959,0.092278,0.003050,-0.040000,-0.000000,0.000000,0.000000,0.138101,-0.116723,0.494498,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.794437
17.8750,0.335293,0.063513,-0.597717,0.122112,-0.078922,0.104738,0.747782,42.093185,0.747113,0.197011,0.275924,-0.957433,0.091467,0.002469,-0.040000,-0.000000,0.000000,0.000000,0.137967,-0.115295,0.495076,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.794421
17.9250,0.335293,0.063513,-0.597717,0.121262,-0.077030,0.105280,0.748176,42.163994,0.747414,0.197327,0.274808,-0.957793,0.091609,0.001967,-0.040000,-0.000000,0.000000,0.000000,0.136682,-0.114087,0.495519,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.794843
17.9750,0.335293,0.063513,-0.597717,0.119404,-0.075962,0.105889,0.749082,42.175029,0.748237,0.199827,0.272950,-0.958702,0.092734,0.001131,-0.040000,-0.000000,0.000000,0.000000,0.134902,-0.112121,0.496227,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.796357
18.0250,0.335293,0.063513,-0.597717,0.119530,-0.074050,0.106010,0.748806,42.160842,0.747879,0.200391,0.271634,-0.958945,0.092988,0.000539,-0.040000,-0.000000,0.000000,0.000000,0.136509,-0.110517,0.495922,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.796735
18.0770,0.335293,0.063513,-0.597717,0.120704,-0.072503,0.105864,0.748048,42.161348,0.747078,0.198459,0.269442,-0.958683,0.092118,-0.000447,-0.040000,-0.000000,0.000000,0.000000,0.136807,-0.108593,0.496082,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.795983
18.1250,0.335293,0.063513,-0.597717,0.120618,-0.071233,0.105976,0.747948,42.146853,0.746917,0.198486,0.268106,-0.958800,0.092131,-0.001049,-0.040000,-0.000000,0.000000,0.000000,0.136807,-0.108593,0.496082,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.796105
18.1750,0.335293,0.063513,-0.597717,0.117713,-0.069671,0.106172,0.748692,42.118528,0.747515,0.201232,0.266376,-0.959028,0.093366,-0.001827,-0.040000,-0.000000,0.000000,0.000000,0.133022,-0.106476,0.496254,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.797043
18.2270,0.335293,0.063513,-0.597717,0.117955,-0.068284,0.104818,0.747103,42.090674,0.745866,0.200818,0.264787,-0.957717,0.093180,-0.002542,-0.040000,-0.000000,0.000000,0.000000,0.134476,-0.105274,0.495000,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.795679
18.2750,0.335293,0.063513,-0.597717,0.119315,-0.067124,0.103666,0.745420,42.067027,0.744162,0.199481,0.263696,-0.956501,0.092578,-0.003033,-0.040000,-0.000000,0.000000,0.000000,0.136122,-0.103235,0.492940,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.794167
18.3250,0.335293,0.063513,-0.597717,0.119643,-0.066064,0.102929,0.744446,42.024224,0.743143,0.199172,0.262748,-0.955657,0.092439,-0.003460,-0.040000,-0.000000,0.000000,0.000000,0.135499,-0.102392,0.492079,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.793280
18.3750,0.335293,0.063513,-0.597717,0.118042,-0.064725,0.101988,0.743795,41.925853,0.742381,0.200639,0.261438,-0.954572,0.093099,-0.004049,-0.040000,-0.000000,0.000000,0.000000,0.135022,-0.101077,0.491227,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.792628
18.4250,0.335293,0.063513,-0.597717,0.118232,-0.063970,0.101413,0.743069,41.856098,0.741620,0.200271,0.260590,-0.953944,0.092934,-0.004431,-0.040000,-0.000000,0.000000,0.000000,0.137823,-0.100088,0.490291,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.791935
18.4750,0.335293,0.063513,-0.597717,0.121566,-0.062707,0.100261,0.740800,41.798992,0.739375,0.196805,0.259243,-0.952746,0.091374,-0.005037,-0.040000,-0.000000,0.000000,0.000000,0.138993,-0.099242,0.489487,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.789898
18.5250,0.335293,0.063513,-0.597717,0.121911,-0.061726,0.099317,0.739644,41.730560,0.738177,0.196164,0.258449,-0.951964,0.091085,-0.005394,-0.040000,-0.000000,0.000000,0.000000,0.139075,-0.098531,0.489077,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.788990
18.5750,0.335293,0.063513,-0.597717,0.120847,-0.061381,0.099310,0.739887,41.668845,0.738371,0.197053,0.257499,-0.951785,0.091485,-0.005822,-0.040000,-0.000000,0.000000,0.000000,0.139843,-0.097119,0.488563,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.789060
18.6470,0.335293,0.063513,-0.597717,0.123191,-0.060472,0.098500,0.738295,41.536558,0.736794,0.194271,0.256244,-0.950937,0.090234,-0.006386,-0.040000,-0.000000,0.000000,0.000000,0.141617,-0.096491,0.487836,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.787550
18.6830,0.335293,0.063513,-0.597717,0.123739,-0.060269,0.098128,0.737752,41.519089,0.736257,0.193677,0.256004,-0.950554,0.089966,-0.006494,-0.040000,-0.000000,0.000000,0.000000,0.142328,-0.095933,0.487147,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.787033
18.7300,0.335293,0.063513,-0.597717,0.124215,-0.059520,0.097145,0.736563,41.466180,0.735042,0.193059,0.255141,-0.949540,0.089688,-0.006883,-0.040000,-0.000000,0.000000,0.000000,0.141838,-0.095443,0.486651,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.785912
18.7760,0.335293,0.063513,-0.597717,0.122817,-0.059187,0.096831,0.736613,41.428116,0.735034,0.194335,0.254700,-0.949215,0.090262,-0.007082,-0.040000,-0.000000,0.000000,0.000000,0.140237,-0.095033,0.486384,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.785931
18.8250,0.335293,0.063513,-0.597717,0.123904,-0.058538,0.095566,0.735000,41.358637,0.733419,0.194165,0.254195,-0.948505,0.090186,-0.007308,-0.040000,-0.000000,0.000000,0.000000,0.142223,-0.094423,0.485183,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.785212
18.8750,0.335293,0.063513,-0.597717,0.125531,-0.057909,0.094383,0.733312,41.319054,0.731745,0.191407,0.253334,-0.946650,0.088945,-0.007696,-0.040000,-0.000000,0.000000,0.000000,0.144222,-0.092998,0.482504,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.782735
18.9250,0.335293,0.063513,-0.597717,0.125775,-0.057065,0.093066,0.731860,41.245198,0.730255,0.191071,0.252511,-0.945222,0.088794,-0.008066,-0.040000,-0.000000,0.000000,0.000000,0.142857,-0.091368,0.480082,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.781288
18.9820,0.335293,0.063513,-0.597717,0.124254,-0.055507,0.090710,0.729819,41.176142,0.728084,0.192436,0.250881,-0.942800,0.089408,-0.008800,-0.040000,-0.000000,0.000000,0.000000,0.143165,-0.090301,0.478278,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.779331
19.0260,0.335293,0.063513,-0.597717,0.125596,-0.054046,0.088004,0.726640,41.107777,0.724866,0.190931,0.249334,-0.940035,0.088730,-0.009496,-0.040000,-0.000000,0.000000,0.000000,0.145784,-0.089120,0.476005,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.776316
19.0750,0.335293,0.063513,-0.597717,0.127567,-0.052928,0.085829,0.723840,40.993787,0.722064,0.188776,0.248181,-0.937713,0.087761,-0.010015,-0.040000,-0.000000,0.000000,0.000000,0.147566,-0.087570,0.472979,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.773557
19.1250,0.335293,0.063513,-0.597717,0.128461,-0.051764,0.084033,0.721701,40.855073,0.719886,0.187727,0.247083,-0.935697,0.087289,-0.010509,-0.040000,-0.000000,0.000000,0.000000,0.147333,-0.086527,0.470876,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.771375
19.1750,0.335293,0.063513,-0.597717,0.127265,-0.050109,0.080863,0.718788,40.622069,0.716842,0.188577,0.245427,-0.932202,0.087671,-0.011254,-0.040000,-0.000000,0.000000,0.000000,0.146160,-0.085512,0.468674,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.768263
19.2250,0.335293,0.063513,-0.597717,0.126453,-0.049238,0.078866,0.717002,40.486751,0.714979,0.189131,0.244459,-0.930052,0.087920,-0.011690,-0.040000,-0.000000,0.000000,0.000000,0.149269,-0.083806,0.463100,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.766358
19.2820,0.335293,0.063513,-0.597717,0.129327,-0.048206,0.074800,0.712167,40.345293,0.710185,0.186025,0.243319,-0.925818,0.086523,-0.012203,-0.040000,-0.000000,0.000000,0.000000,0.150098,-0.083018,0.460348,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.761515
19.3250,0.335293,0.063513,-0.597717,0.130067,-0.046947,0.070839,0.708016,40.213162,0.705990,0.185196,0.242531,-0.923065,0.086150,-0.012557,-0.040000,-0.000000,0.000000,0.000000,0.150154,-0.082540,0.458941,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.758674
19.3750,0.335293,0.063513,-0.597717,0.129070,-0.046146,0.069161,0.706597,40.060969,0.704490,0.185922,0.241256,-0.919762,0.086477,-0.013131,-0.040000,-0.000000,0.000000,0.000000,0.148744,-0.081435,0.456190,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.755712
19.4250,0.335293,0.063513,-0.597717,0.128172,-0.045308,0.067326,0.704999,39.835123,0.702811,0.186547,0.240506,-0.917573,0.086758,-0.013468,-0.040000,-0.000000,0.000000,0.000000,0.151461,-0.080313,0.452281,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.753786
19.4750,0.335293,0.063513,-0.597717,0.131491,-0.044272,0.064038,0.700767,39.703046,0.698631,0.183095,0.239547,-0.914065,0.085204,-0.013900,-0.040000,-0.000000,0.000000,0.000000,0.152946,-0.079365,0.449187,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.749558
19.5250,0.335293,0.063513,-0.597717,0.132218,-0.043542,0.062000,0.698518,39.640687,0.696364,0.182348,0.238878,-0.911905,0.084868,-0.014201,-0.040000,-0.000000,0.000000,0.000000,0.152726,-0.078723,0.447345,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.747309
19.5750,0.335293,0.063513,-0.597717,0.130986,-0.042197,0.058622,0.695483,39.516906,0.693206,0.183353,0.237394,-0.908393,0.085320,-0.014869,-0.040000,-0.000000,0.000000,0.000000,0.151210,-0.077279,0.444542,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.744234
19.6250,0.335293,0.063513,-0.597717,0.129450,-0.040921,0.055577,0.692872,39.342583,0.690459,0.184541,0.235942,-0.905162,0.085855,-0.015522,-0.040000,-0.000000,0.000000,0.000000,0.151628,-0.075905,0.440835,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.741485
19.6750,0.335293,0.063513,-0.597717,0.131746,-0.038916,0.050538,0.687138,39.216478,0.684678,0.182185,0.234099,-0.899874,0.084795,-0.016352,-0.040000,-0.000000,0.000000,0.000000,0.153520,-0.073799,0.435129,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.735864
19.7250,0.335293,0.063513,-0.597717,0.131566,-0.036589,0.045680,0.682265,38.969572,0.679639,0.181784,0.232799,-0.896619,0.084614,-0.016937,-0.040000,-0.000000,0.000000,0.000000,0.152648,-0.072041,0.430570,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.732685
19.7750,0.335293,0.063513,-0.597717,0.130076,-0.035211,0.042830,0.679825,38.765274,0.677044,0.183491,0.230789,-0.891351,0.085382,-0.017841,-0.040000,-0.000000,0.000000,0.000000,0.150671,-0.070513,0.426718,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.728151
19.8250,0.335293,0.063513,-0.597717,0.130203,-0.033536,0.037623,0.674639,38.498451,0.671748,0.184440,0.229630,-0.888075,0.085810,-0.018363,-0.040000,-0.000000,0.000000,0.000000,0.152854,-0.069374,0.421646,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.725307
19.8750,0.335293,0.063513,-0.597717,0.131224,-0.032816,0.035083,0.671833,38.354407,0.668934,0.181955,0.228561,-0.882914,0.084691,-0.018844,-0.040000,-0.000000,0.000000,0.000000,0.153819,-0.068266,0.416962,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.719745
19.9250,0.335293,0.063513,-0.597717,0.131584,-0.031885,0.032234,0.668908,38.146516,0.665957,0.181474,0.227779,-0.879679,0.084475,-0.019196,-0.040000,-0.000000,0.000000,0.000000,0.153306,-0.067543,0.414037,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.716549
19.9750,0.335293,0.063513,-0.597717,0.130194,-0.030697,0.027884,0.665071,38.025051,0.661981,0.182726,0.226600,-0.875139,0.085038,-0.019726,-0.040000,-0.000000,0.000000,0.000000,0.151963,-0.066777,0.411472,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.712579
20.0260,0.335293,0.063513,-0.597717,0.129354,-0.029987,0.025374,0.662869,37.866390,0.659694,0.183393,0.225915,-0.872375,0.085338,-0.020035,-0.040000,-0.000000,0.000000,0.000000,0.155034,-0.065961,0.404777,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.710141
20.0760,0.335293,0.063513,-0.597717,0.132412,-0.029397,0.020758,0.657499,37.730914,0.654420,0.180260,0.225474,-0.867494,0.083928,-0.020233,-0.040000,-0.000000,0.000000,0.000000,0.155549,-0.065744,0.402915,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.704640
20.1250,0.335293,0.063513,-0.597717,0.133061,-0.028853,0.018050,0.654675,37.604002,0.651588,0.179555,0.225088,-0.864529,0.083611,-0.020407,-0.040000,-0.000000,0.000000,0.000000,0.155048,-0.064786,0.397767,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.701626
20.1750,0.335293,0.063513,-0.597717,0.132092,-0.027956,0.014439,0.651454,37.344070,0.648263,0.180246,0.224299,-0.860485,0.083922,-0.020762,-0.040000,-0.000000,0.000000,0.000000,0.154613,-0.064566,0.396897,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.697971
20.2260,0.335293,0.063513,-0.597717,0.131597,-0.027465,0.012168,0.649407,37.169806,0.646161,0.180519,0.223825,-0.857944,0.084045,-0.020975,-0.040000,-0.000000,0.000000,0.000000,0.157538,-0.063587,0.391488,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.695634
20.2770,0.335293,0.063513,-0.597717,0.135265,-0.026152,0.006470,0.642724,36.986356,0.639541,0.176680,0.222568,-0.851935,0.082317,-0.021541,-0.040000,-0.000000,0.000000,0.000000,0.158614,-0.063055,0.389218,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.688918
20.3250,0.335293,0.063513,-0.597717,0.135979,-0.025401,0.004028,0.640101,36.786221,0.636892,0.175736,0.221803,-0.849181,0.081893,-0.021885,-0.040000,-0.000000,0.000000,0.000000,0.159880,-0.061213,0.383117,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.686073
20.3750,0.335293,0.063513,-0.597717,0.135688,-0.023708,-0.000934,0.635295,36.624603,0.631941,0.175790,0.220048,-0.843993,0.081917,-0.022675,-0.040000,-0.000000,0.000000,0.000000,0.159161,-0.059537,0.378171,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.681229
20.4250,0.335293,0.063513,-0.597717,0.136231,-0.022671,-0.005268,0.630912,36.427855,0.627505,0.176132,0.219050,-0.840888,0.082071,-0.023124,-0.040000,-0.000000,0.000000,0.000000,0.161655,-0.059074,0.374335,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.678413
20.4750,0.335293,0.063513,-0.597717,0.137926,-0.022124,-0.008815,0.626971,36.250829,0.623604,0.173039,0.218364,-0.835568,0.080679,-0.023433,-0.040000,-0.000000,0.000000,0.000000,0.162932,-0.058480,0.370779,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.672528
20.5250,0.335293,0.063513,-0.597717,0.138705,-0.021354,-0.011936,0.623690,36.051023,0.620299,0.172102,0.217724,-0.832082,0.080258,-0.023721,-0.040000,-0.000000,0.000000,0.000000,0.162775,-0.056969,0.364042,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.668979
20.5750,0.335293,0.063513,-0.597717,0.137982,-0.019987,-0.016714,0.619249,35.735287,0.615717,0.172519,0.216482,-0.826759,0.080445,-0.024280,-0.040000,-0.000000,0.000000,0.000000,0.162344,-0.056342,0.360439,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.664079
20.6260,0.335293,0.063513,-0.597717,0.138403,-0.019336,-0.021508,0.614529,35.453166,0.610974,0.172949,0.215855,-0.823157,0.080639,-0.024562,-0.040000,-0.000000,0.000000,0.000000,0.164971,-0.056213,0.356534,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.660791
20.6760,0.335293,0.063513,-0.597717,0.140476,-0.019139,-0.024946,0.610616,35.317957,0.607152,0.169568,0.215634,-0.817853,0.079117,-0.024661,-0.040000,-0.000000,0.000000,0.000000,0.167034,-0.055780,0.352242,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.654809
20.7250,0.335293,0.063513,-0.597717,0.141719,-0.018756,-0.027626,0.607654,35.202598,0.604222,0.168260,0.215293,-0.814960,0.078528,-0.024815,-0.040000,-0.000000,0.000000,0.000000,0.167541,-0.055314,0.349618,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.651710
20.7750,0.335293,0.063513,-0.597717,0.141756,-0.017973,-0.031438,0.603961,34.990196,0.600472,0.168013,0.214515,-0.810795,0.078418,-0.025165,-0.040000,-0.000000,0.000000,0.000000,0.167254,-0.054601,0.345484,0.054443,0.000000,0.341541,-0.110923,-0.273243,0.647714
