stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
4.900000,bulb,0.000178742,0.030210,0.030095,0.071105,4,16,1,0,0
4.933333,socket,0.000055150,0.029441,0.026697,0.064949,1,4,0,1,0
4.933333,bulb,0.000205984,0.067921,0.066743,0.057181,4,16,1,0,0
4.966667,socket,0.000075567,0.051446,0.023430,0.027928,1,4,0,1,0
4.966667,bulb,0.000063153,0.018059,0.018040,0.061113,4,16,1,0,0
5.000000,socket,0.000054267,0.038938,0.017816,0.027224,1,4,0,1,0
5.000000,bulb,0.000135135,0.028963,0.022304,0.067621,4,16,1,0,0
5.033333,socket,0.000400985,0.047401,0.034861,0.026607,1,4,0,1,0
5.033333,bulb,0.000088883,0.037549,0.037517,0.045799,4,16,1,0,0
5.066667,socket,0.000050633,0.033642,0.029255,0.018930,1,4,0,1,0
5.066667,bulb,0.000013299,0.011521,0.008581,0.057502,4,16,1,0,0
5.100000,socket,0.000183667,0.078623,0.056855,0.042927,1,4,0,1,0
5.100000,bulb,0.000078069,0.060904,0.058925,0.062676,4,16,1,0,0
5.133333,socket,0.000123402,0.011088,0.009759,0.042899,1,4,0,1,0
5.133333,bulb,0.000063001,0.039950,0.039913,0.071462,4,16,1,0,0
5.166667,socket,0.000124180,0.004661,0.002468,0.034032,1,4,0,1,0
5.166667,bulb,0.000038278,0.051061,0.050616,0.054550,4,16,1,0,0
5.200000,socket,0.000200408,0.032379,0.023636,0.022863,1,4,0,1,0
5.200000,bulb,0.000087604,0.060861,0.056029,0.063597,4,16,1,0,0
5.233333,socket,0.000243439,0.036698,0.034575,0.057380,1,4,0,1,0
5.233333,bulb,0.000150379,0.060090,0.060033,0.073213,4,16,1,0,0
5.266667,socket,0.000098116,0.035246,0.033098,0.041730,1,4,0,1,0
5.266667,bulb,0.000064247,0.035896,0.033806,0.058788,4,16,1,0,0
5.300000,socket,0.000159239,0.025157,0.025104,0.028918,1,4,0,1,0
5.300000,bulb,0.000105776,0.039907,0.033192,0.065959,4,16,1,0,0
5.333333,socket,0.000238515,0.074783,0.046374,0.019697,1,4,0,1,0
5.333333,bulb,0.000226629,0.022796,0.019390,0.064924,4,16,1,0,0
5.366667,socket,0.000047795,0.028481,0.018138,0.012487,1,4,0,1,0
5.366667,bulb,0.000034094,0.019278,0.016884,0.048388,4,16,1,0,0
5.400000,socket,0.000038807,0.041032,0.034840,0.032512,1,4,0,1,0
5.400000,bulb,0.000034112,0.016041,0.015930,0.057717,4,16,1,0,0
5.433333,socket,0.000282147,0.057187,0.047353,0.044538,1,4,0,1,0
5.433333,bulb,0.000081664,0.034881,0.034311,0.075592,4,16,1,0,0
5.466667,socket,0.000251396,0.043444,0.042413,0.029451,1,4,0,1,0
5.466667,bulb,0.000141283,0.020774,0.020584,0.069043,4,16,1,0,0
5.500000,socket,0.000060135,0.039067,0.011898,0.070349,1,4,0,1,0
5.500000,bulb,0.000057564,0.028994,0.028987,0.061069,4,16,1,0,0
5.533333,socket,0.000171640,0.039723,0.036728,0.010810,1,4,0,1,0
5.533333,bulb,0.000178560,0.052828,0.045331,0.076258,4,16,1,0,0
5.566667,socket,0.000049532,0.028164,0.028148,0.036804,1,4,0,1,0
5.566667,bulb,0.000182940,0.043993,0.043907,0.055270,4,16,1,0,0
5.600000,socket,0.000180945,0.015228,0.014984,0.025409,1,4,0,1,0
5.600000,bulb,0.000095475,0.020099,0.019911,0.055824,4,16,1,0,0
5.633333,socket,0.000307906,0.038882,0.037453,0.013002,1,4,0,1,0
5.633333,bulb,0.000035693,0.033272,0.032978,0.049531,4,16,1,0,0
