stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
5.700000,socket,0.000225035,0.034272,0.026859,0.069353,2,8,1,0,0
5.700000,bulb,0.000044031,0.033546,0.033534,0.078984,4,16,1,0,0
5.733333,socket,0.000178565,0.044326,0.043836,0.105142,2,8,1,0,0
5.733333,bulb,0.000161284,0.042075,0.040873,0.068634,4,16,1,0,0
5.766667,socket,0.000258733,0.037417,0.037311,0.068745,2,8,1,0,0
5.766667,bulb,0.000029644,0.026065,0.025457,0.105499,4,16,1,0,0
5.800000,socket,0.000026984,0.011659,0.011590,0.056079,2,8,1,0,0
5.800000,bulb,0.000238312,0.062395,0.056325,0.085259,4,16,1,0,0
5.833333,socket,0.000030945,0.017638,0.012572,0.114119,2,8,1,0,0
5.833333,bulb,0.000326709,0.036946,0.036831,0.120687,4,16,1,0,0
5.866667,socket,0.000139901,0.028496,0.028447,0.074272,2,8,1,0,0
5.866667,bulb,0.000089328,0.062643,0.062501,0.079226,4,16,1,0,0
5.900000,socket,0.000121061,0.027168,0.027158,0.084473,2,8,1,0,0
5.900000,bulb,0.000116983,0.063244,0.061518,0.100093,4,16,1,0,0
5.933333,socket,0.000211161,0.024178,0.019211,0.131921,2,8,1,0,0
5.933333,bulb,0.000273970,0.030510,0.030486,0.100794,4,16,1,0,0
5.966667,socket,0.000077612,0.027151,0.026521,0.058343,2,8,1,0,0
5.966667,bulb,0.000113982,0.048135,0.047881,0.118944,4,16,1,0,0
