stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,degraded_pose_valid,false_valid
5.400000,bulb,0.000118372,0.064153,0.063547,0.079636,4,16,1,0,0
5.433333,socket,0.000029796,0.016191,0.015747,0.069426,3,12,1,0,0
5.433333,bulb,0.000036168,0.030014,0.029381,0.097515,4,16,1,0,0
5.466667,socket,0.000050031,0.016748,0.016744,0.106984,3,12,1,0,0
5.466667,bulb,0.000157748,0.061691,0.057172,0.077278,4,16,1,0,0
5.500000,socket,0.000155454,0.023014,0.022902,0.095115,3,12,1,0,0
5.500000,bulb,0.000095775,0.070544,0.070473,0.063679,4,16,1,0,0
5.533333,socket,0.000021627,0.032542,0.032465,0.106286,3,12,1,0,0
5.533333,bulb,0.000381753,0.071642,0.070733,0.096220,4,16,1,0,0
5.566667,socket,0.000030446,0.028783,0.027597,0.110466,3,12,1,0,0
5.566667,bulb,0.000254106,0.032764,0.028528,0.096261,4,16,1,0,0
5.600000,socket,0.000047799,0.020437,0.016544,0.091012,3,12,1,0,0
5.600000,bulb,0.000196336,0.050436,0.044818,0.110094,4,16,1,0,0
5.633333,socket,0.000093841,0.013951,0.013738,0.076804,3,12,1,0,0
5.633333,bulb,0.000145865,0.137720,0.137682,0.098765,4,16,1,0,0
5.666667,socket,0.000021967,0.015803,0.013947,0.109286,3,12,1,0,0
5.666667,bulb,0.000392441,0.122689,0.122470,0.082915,4,16,1,0,0
