stamp,object,position_error_m,rotation_error_deg,axis_error_deg,reprojection_rmse_px,visible_tag_count,inlier_corner_count,precision_valid,false_valid
115.982000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.149000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.149000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.149000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.149000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.348000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.149000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.348000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.348000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.548000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.548000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.548000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.548000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.749000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.749000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.749000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.749000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.983000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.983000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
116.983000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
116.983000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.148000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.148000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.148000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.148000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.315000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.315000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.315000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.315000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.515000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.515000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.515000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.515000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
117.748000000,socket,0.049585031,0.151561,0.151559,0.317546,4,8,1,0
117.748000000,bulb,0.029666400,0.858955,0.858954,0.120685,4,8,1,0
